group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(11),parallel_map-t4,1000,1000,elements,1219520.0,ns,6
fibonacci(11),parallel_map-t4,1000,1000,elements,2247418.0,ns,12
fibonacci(11),parallel_map-t4,1000,1000,elements,3456878.0,ns,18
fibonacci(11),parallel_map-t4,1000,1000,elements,4559188.0,ns,24
fibonacci(11),parallel_map-t4,1000,1000,elements,5699831.0,ns,30
fibonacci(11),parallel_map-t4,1000,1000,elements,6818113.0,ns,36
fibonacci(11),parallel_map-t4,1000,1000,elements,8863789.0,ns,42
fibonacci(11),parallel_map-t4,1000,1000,elements,8908658.0,ns,48
fibonacci(11),parallel_map-t4,1000,1000,elements,9847445.0,ns,54
fibonacci(11),parallel_map-t4,1000,1000,elements,11231300.0,ns,60
fibonacci(11),parallel_map-t4,1000,1000,elements,12754162.0,ns,66
fibonacci(11),parallel_map-t4,1000,1000,elements,13688138.0,ns,72
fibonacci(11),parallel_map-t4,1000,1000,elements,14927471.0,ns,78
fibonacci(11),parallel_map-t4,1000,1000,elements,15718173.0,ns,84
fibonacci(11),parallel_map-t4,1000,1000,elements,16815979.0,ns,90
fibonacci(11),parallel_map-t4,1000,1000,elements,18049679.0,ns,96
fibonacci(11),parallel_map-t4,1000,1000,elements,19114575.0,ns,102
fibonacci(11),parallel_map-t4,1000,1000,elements,20650464.0,ns,108
fibonacci(11),parallel_map-t4,1000,1000,elements,21652675.0,ns,114
fibonacci(11),parallel_map-t4,1000,1000,elements,23275465.0,ns,120
fibonacci(11),parallel_map-t4,1000,1000,elements,24463865.0,ns,126
fibonacci(11),parallel_map-t4,1000,1000,elements,25126722.0,ns,132
fibonacci(11),parallel_map-t4,1000,1000,elements,26171692.0,ns,138
fibonacci(11),parallel_map-t4,1000,1000,elements,28476479.0,ns,144
fibonacci(11),parallel_map-t4,1000,1000,elements,28274515.0,ns,150
fibonacci(11),parallel_map-t4,1000,1000,elements,29914206.0,ns,156
fibonacci(11),parallel_map-t4,1000,1000,elements,30899102.0,ns,162
fibonacci(11),parallel_map-t4,1000,1000,elements,31821802.0,ns,168
fibonacci(11),parallel_map-t4,1000,1000,elements,32952852.0,ns,174
fibonacci(11),parallel_map-t4,1000,1000,elements,33439644.0,ns,180
fibonacci(11),parallel_map-t4,1000,1000,elements,35869483.0,ns,186
fibonacci(11),parallel_map-t4,1000,1000,elements,35923387.0,ns,192
fibonacci(11),parallel_map-t4,1000,1000,elements,37707160.0,ns,198
fibonacci(11),parallel_map-t4,1000,1000,elements,40114990.0,ns,204
fibonacci(11),parallel_map-t4,1000,1000,elements,39549931.0,ns,210
fibonacci(11),parallel_map-t4,1000,1000,elements,45173570.0,ns,216
fibonacci(11),parallel_map-t4,1000,1000,elements,40453790.0,ns,222
fibonacci(11),parallel_map-t4,1000,1000,elements,41861597.0,ns,228
fibonacci(11),parallel_map-t4,1000,1000,elements,43638076.0,ns,234
fibonacci(11),parallel_map-t4,1000,1000,elements,44096019.0,ns,240
fibonacci(11),parallel_map-t4,1000,1000,elements,46900805.0,ns,246
fibonacci(11),parallel_map-t4,1000,1000,elements,47349923.0,ns,252
fibonacci(11),parallel_map-t4,1000,1000,elements,48415215.0,ns,258
fibonacci(11),parallel_map-t4,1000,1000,elements,54966930.0,ns,264
fibonacci(11),parallel_map-t4,1000,1000,elements,89950934.0,ns,270
fibonacci(11),parallel_map-t4,1000,1000,elements,50830404.0,ns,276
fibonacci(11),parallel_map-t4,1000,1000,elements,54850093.0,ns,282
fibonacci(11),parallel_map-t4,1000,1000,elements,53610100.0,ns,288
fibonacci(11),parallel_map-t4,1000,1000,elements,54659381.0,ns,294
fibonacci(11),parallel_map-t4,1000,1000,elements,55842476.0,ns,300
fibonacci(11),parallel_map-t4,1000,1000,elements,57287779.0,ns,306
fibonacci(11),parallel_map-t4,1000,1000,elements,57911117.0,ns,312
fibonacci(11),parallel_map-t4,1000,1000,elements,60595122.0,ns,318
fibonacci(11),parallel_map-t4,1000,1000,elements,61767781.0,ns,324
fibonacci(11),parallel_map-t4,1000,1000,elements,62295653.0,ns,330
fibonacci(11),parallel_map-t4,1000,1000,elements,64259483.0,ns,336
fibonacci(11),parallel_map-t4,1000,1000,elements,64801884.0,ns,342
fibonacci(11),parallel_map-t4,1000,1000,elements,66089758.0,ns,348
fibonacci(11),parallel_map-t4,1000,1000,elements,66340407.0,ns,354
fibonacci(11),parallel_map-t4,1000,1000,elements,68263748.0,ns,360
fibonacci(11),parallel_map-t4,1000,1000,elements,70555448.0,ns,366
fibonacci(11),parallel_map-t4,1000,1000,elements,70312795.0,ns,372
fibonacci(11),parallel_map-t4,1000,1000,elements,72409450.0,ns,378
fibonacci(11),parallel_map-t4,1000,1000,elements,73270764.0,ns,384
fibonacci(11),parallel_map-t4,1000,1000,elements,72850594.0,ns,390
fibonacci(11),parallel_map-t4,1000,1000,elements,74633881.0,ns,396
fibonacci(11),parallel_map-t4,1000,1000,elements,76344885.0,ns,402
fibonacci(11),parallel_map-t4,1000,1000,elements,75694340.0,ns,408
fibonacci(11),parallel_map-t4,1000,1000,elements,77438335.0,ns,414
fibonacci(11),parallel_map-t4,1000,1000,elements,80452588.0,ns,420
fibonacci(11),parallel_map-t4,1000,1000,elements,81040049.0,ns,426
fibonacci(11),parallel_map-t4,1000,1000,elements,82185012.0,ns,432
fibonacci(11),parallel_map-t4,1000,1000,elements,84005113.0,ns,438
fibonacci(11),parallel_map-t4,1000,1000,elements,86137660.0,ns,444
fibonacci(11),parallel_map-t4,1000,1000,elements,86399436.0,ns,450
fibonacci(11),parallel_map-t4,1000,1000,elements,86242870.0,ns,456
fibonacci(11),parallel_map-t4,1000,1000,elements,86466692.0,ns,462
fibonacci(11),parallel_map-t4,1000,1000,elements,89551855.0,ns,468
fibonacci(11),parallel_map-t4,1000,1000,elements,89082485.0,ns,474
fibonacci(11),parallel_map-t4,1000,1000,elements,91294981.0,ns,480
fibonacci(11),parallel_map-t4,1000,1000,elements,94738589.0,ns,486
fibonacci(11),parallel_map-t4,1000,1000,elements,94344430.0,ns,492
fibonacci(11),parallel_map-t4,1000,1000,elements,94589995.0,ns,498
fibonacci(11),parallel_map-t4,1000,1000,elements,95571012.0,ns,504
fibonacci(11),parallel_map-t4,1000,1000,elements,97622248.0,ns,510
fibonacci(11),parallel_map-t4,1000,1000,elements,97579384.0,ns,516
fibonacci(11),parallel_map-t4,1000,1000,elements,98968791.0,ns,522
fibonacci(11),parallel_map-t4,1000,1000,elements,102724876.0,ns,528
fibonacci(11),parallel_map-t4,1000,1000,elements,100915247.0,ns,534
fibonacci(11),parallel_map-t4,1000,1000,elements,102101257.0,ns,540
fibonacci(11),parallel_map-t4,1000,1000,elements,104988343.0,ns,546
fibonacci(11),parallel_map-t4,1000,1000,elements,103671090.0,ns,552
fibonacci(11),parallel_map-t4,1000,1000,elements,104697888.0,ns,558
fibonacci(11),parallel_map-t4,1000,1000,elements,108412771.0,ns,564
fibonacci(11),parallel_map-t4,1000,1000,elements,110170601.0,ns,570
fibonacci(11),parallel_map-t4,1000,1000,elements,110081068.0,ns,576
fibonacci(11),parallel_map-t4,1000,1000,elements,111035715.0,ns,582
fibonacci(11),parallel_map-t4,1000,1000,elements,110870496.0,ns,588
fibonacci(11),parallel_map-t4,1000,1000,elements,112922088.0,ns,594
fibonacci(11),parallel_map-t4,1000,1000,elements,111576670.0,ns,600
