group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(12),parallel_map-t1,10000,10000,elements,54178316.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,53001813.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,52755881.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,51714774.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,52641041.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,51892579.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,51272481.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,52493400.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,50593059.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,51695822.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,51012884.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,50951906.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,51618577.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,52231991.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,52037065.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,50348220.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,50616048.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,51423945.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,51289086.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,50718778.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,51097116.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,51182014.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,51800455.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,51182064.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,50905145.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,52577717.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,52012909.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,50563723.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,52511269.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,53130440.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,52609213.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,53196929.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,52155604.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,52024995.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,51357898.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,53805234.0,ns,12
fibonacci(12),parallel_map-t1,10000,10000,elements,50826660.0,ns,12
