group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(12),parallel_map-t1,100,100,elements,1063761.0,ns,16
fibonacci(12),parallel_map-t1,100,100,elements,1788669.0,ns,32
fibonacci(12),parallel_map-t1,100,100,elements,2896427.0,ns,48
fibonacci(12),parallel_map-t1,100,100,elements,4207792.0,ns,64
fibonacci(12),parallel_map-t1,100,100,elements,4831065.0,ns,80
fibonacci(12),parallel_map-t1,100,100,elements,5979509.0,ns,96
fibonacci(12),parallel_map-t1,100,100,elements,7364358.0,ns,112
fibonacci(12),parallel_map-t1,100,100,elements,7979704.0,ns,128
fibonacci(12),parallel_map-t1,100,100,elements,8486604.0,ns,144
fibonacci(12),parallel_map-t1,100,100,elements,9741064.0,ns,160
fibonacci(12),parallel_map-t1,100,100,elements,10689530.0,ns,176
fibonacci(12),parallel_map-t1,100,100,elements,11654829.0,ns,192
fibonacci(12),parallel_map-t1,100,100,elements,12285574.0,ns,208
fibonacci(12),parallel_map-t1,100,100,elements,15692491.0,ns,224
fibonacci(12),parallel_map-t1,100,100,elements,14373592.0,ns,240
fibonacci(12),parallel_map-t1,100,100,elements,16116598.0,ns,256
fibonacci(12),parallel_map-t1,100,100,elements,17002485.0,ns,272
fibonacci(12),parallel_map-t1,100,100,elements,16674202.0,ns,288
fibonacci(12),parallel_map-t1,100,100,elements,19117328.0,ns,304
fibonacci(12),parallel_map-t1,100,100,elements,18898055.0,ns,320
fibonacci(12),parallel_map-t1,100,100,elements,20610823.0,ns,336
fibonacci(12),parallel_map-t1,100,100,elements,21308984.0,ns,352
fibonacci(12),parallel_map-t1,100,100,elements,23731288.0,ns,368
fibonacci(12),parallel_map-t1,100,100,elements,25014989.0,ns,384
fibonacci(12),parallel_map-t1,100,100,elements,25440252.0,ns,400
fibonacci(12),parallel_map-t1,100,100,elements,26645450.0,ns,416
fibonacci(12),parallel_map-t1,100,100,elements,27890236.0,ns,432
fibonacci(12),parallel_map-t1,100,100,elements,27881826.0,ns,448
fibonacci(12),parallel_map-t1,100,100,elements,28328585.0,ns,464
fibonacci(12),parallel_map-t1,100,100,elements,30719419.0,ns,480
fibonacci(12),parallel_map-t1,100,100,elements,30830498.0,ns,496
fibonacci(12),parallel_map-t1,100,100,elements,33935047.0,ns,512
fibonacci(12),parallel_map-t1,100,100,elements,33952711.0,ns,528
fibonacci(12),parallel_map-t1,100,100,elements,35575759.0,ns,544
fibonacci(12),parallel_map-t1,100,100,elements,34182761.0,ns,560
fibonacci(12),parallel_map-t1,100,100,elements,36718096.0,ns,576
fibonacci(12),parallel_map-t1,100,100,elements,36368543.0,ns,592
fibonacci(12),parallel_map-t1,100,100,elements,37665732.0,ns,608
fibonacci(12),parallel_map-t1,100,100,elements,38577414.0,ns,624
fibonacci(12),parallel_map-t1,100,100,elements,38117696.0,ns,640
fibonacci(12),parallel_map-t1,100,100,elements,42862996.0,ns,656
fibonacci(12),parallel_map-t1,100,100,elements,44556267.0,ns,672
fibonacci(12),parallel_map-t1,100,100,elements,43900810.0,ns,688
fibonacci(12),parallel_map-t1,100,100,elements,43707453.0,ns,704
fibonacci(12),parallel_map-t1,100,100,elements,44869392.0,ns,720
fibonacci(12),parallel_map-t1,100,100,elements,43769559.0,ns,736
fibonacci(12),parallel_map-t1,100,100,elements,44983821.0,ns,752
fibonacci(12),parallel_map-t1,100,100,elements,47444151.0,ns,768
fibonacci(12),parallel_map-t1,100,100,elements,48799998.0,ns,784
fibonacci(12),parallel_map-t1,100,100,elements,53235827.0,ns,800
fibonacci(12),parallel_map-t1,100,100,elements,50111029.0,ns,816
fibonacci(12),parallel_map-t1,100,100,elements,54920015.0,ns,832
fibonacci(12),parallel_map-t1,100,100,elements,51703706.0,ns,848
fibonacci(12),parallel_map-t1,100,100,elements,53409438.0,ns,864
fibonacci(12),parallel_map-t1,100,100,elements,53790570.0,ns,880
fibonacci(12),parallel_map-t1,100,100,elements,56695630.0,ns,896
fibonacci(12),parallel_map-t1,100,100,elements,54910199.0,ns,912
fibonacci(12),parallel_map-t1,100,100,elements,59452638.0,ns,928
fibonacci(12),parallel_map-t1,100,100,elements,60421717.0,ns,944
