group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(12),parallel_map-t2,1,1,elements,1005807.0,ns,58
fibonacci(12),parallel_map-t2,1,1,elements,1964177.0,ns,116
fibonacci(12),parallel_map-t2,1,1,elements,2859907.0,ns,174
fibonacci(12),parallel_map-t2,1,1,elements,4305844.0,ns,232
fibonacci(12),parallel_map-t2,1,1,elements,4661225.0,ns,290
fibonacci(12),parallel_map-t2,1,1,elements,5786325.0,ns,348
fibonacci(12),parallel_map-t2,1,1,elements,6907284.0,ns,406
fibonacci(12),parallel_map-t2,1,1,elements,7670508.0,ns,464
fibonacci(12),parallel_map-t2,1,1,elements,9373399.0,ns,522
fibonacci(12),parallel_map-t2,1,1,elements,10543245.0,ns,580
fibonacci(12),parallel_map-t2,1,1,elements,10529341.0,ns,638
fibonacci(12),parallel_map-t2,1,1,elements,12288208.0,ns,696
fibonacci(12),parallel_map-t2,1,1,elements,12767290.0,ns,754
fibonacci(12),parallel_map-t2,1,1,elements,13955252.0,ns,812
fibonacci(12),parallel_map-t2,1,1,elements,15959318.0,ns,870
fibonacci(12),parallel_map-t2,1,1,elements,15817195.0,ns,928
fibonacci(12),parallel_map-t2,1,1,elements,16764109.0,ns,986
fibonacci(12),parallel_map-t2,1,1,elements,19006354.0,ns,1044
fibonacci(12),parallel_map-t2,1,1,elements,18467219.0,ns,1102
fibonacci(12),parallel_map-t2,1,1,elements,20151726.0,ns,1160
fibonacci(12),parallel_map-t2,1,1,elements,21265978.0,ns,1218
fibonacci(12),parallel_map-t2,1,1,elements,21875480.0,ns,1276
fibonacci(12),parallel_map-t2,1,1,elements,23935756.0,ns,1334
fibonacci(12),parallel_map-t2,1,1,elements,24427795.0,ns,1392
fibonacci(12),parallel_map-t2,1,1,elements,26199866.0,ns,1450
fibonacci(12),parallel_map-t2,1,1,elements,26769068.0,ns,1508
fibonacci(12),parallel_map-t2,1,1,elements,26379345.0,ns,1566
fibonacci(12),parallel_map-t2,1,1,elements,28717256.0,ns,1624
fibonacci(12),parallel_map-t2,1,1,elements,28931749.0,ns,1682
fibonacci(12),parallel_map-t2,1,1,elements,30299711.0,ns,1740
fibonacci(12),parallel_map-t2,1,1,elements,32095354.0,ns,1798
fibonacci(12),parallel_map-t2,1,1,elements,33061925.0,ns,1856
fibonacci(12),parallel_map-t2,1,1,elements,33710175.0,ns,1914
fibonacci(12),parallel_map-t2,1,1,elements,33166533.0,ns,1972
fibonacci(12),parallel_map-t2,1,1,elements,39377711.0,ns,2030
fibonacci(12),parallel_map-t2,1,1,elements,35186786.0,ns,2088
fibonacci(12),parallel_map-t2,1,1,elements,36411983.0,ns,2146
fibonacci(12),parallel_map-t2,1,1,elements,37723846.0,ns,2204
fibonacci(12),parallel_map-t2,1,1,elements,37357555.0,ns,2262
fibonacci(12),parallel_map-t2,1,1,elements,39481167.0,ns,2320
fibonacci(12),parallel_map-t2,1,1,elements,39726843.0,ns,2378
fibonacci(12),parallel_map-t2,1,1,elements,41665395.0,ns,2436
fibonacci(12),parallel_map-t2,1,1,elements,42299978.0,ns,2494
fibonacci(12),parallel_map-t2,1,1,elements,43609978.0,ns,2552
fibonacci(12),parallel_map-t2,1,1,elements,44412957.0,ns,2610
fibonacci(12),parallel_map-t2,1,1,elements,45757340.0,ns,2668
fibonacci(12),parallel_map-t2,1,1,elements,46246135.0,ns,2726
fibonacci(12),parallel_map-t2,1,1,elements,46949663.0,ns,2784
fibonacci(12),parallel_map-t2,1,1,elements,50393872.0,ns,2842
fibonacci(12),parallel_map-t2,1,1,elements,51133918.0,ns,2900
fibonacci(12),parallel_map-t2,1,1,elements,50518609.0,ns,2958
fibonacci(12),parallel_map-t2,1,1,elements,50957777.0,ns,3016
fibonacci(12),parallel_map-t2,1,1,elements,53155355.0,ns,3074
fibonacci(12),parallel_map-t2,1,1,elements,54091961.0,ns,3132
fibonacci(12),parallel_map-t2,1,1,elements,54346390.0,ns,3190
fibonacci(12),parallel_map-t2,1,1,elements,55321997.0,ns,3248
