group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(12),map,100,100,elements,1039229.0,ns,31
fibonacci(12),map,100,100,elements,2051674.0,ns,62
fibonacci(12),map,100,100,elements,3059359.0,ns,93
fibonacci(12),map,100,100,elements,4095650.0,ns,124
fibonacci(12),map,100,100,elements,5108342.0,ns,155
fibonacci(12),map,100,100,elements,6237927.0,ns,186
fibonacci(12),map,100,100,elements,7136556.0,ns,217
fibonacci(12),map,100,100,elements,8223860.0,ns,248
fibonacci(12),map,100,100,elements,9198291.0,ns,279
fibonacci(12),map,100,100,elements,10251070.0,ns,310
fibonacci(12),map,100,100,elements,11236872.0,ns,341
fibonacci(12),map,100,100,elements,12442360.0,ns,372
fibonacci(12),map,100,100,elements,13325364.0,ns,403
fibonacci(12),map,100,100,elements,14280009.0,ns,434
fibonacci(12),map,100,100,elements,15323125.0,ns,465
fibonacci(12),map,100,100,elements,16431602.0,ns,496
fibonacci(12),map,100,100,elements,17288486.0,ns,527
fibonacci(12),map,100,100,elements,18666525.0,ns,558
fibonacci(12),map,100,100,elements,19652350.0,ns,589
fibonacci(12),map,100,100,elements,20458749.0,ns,620
fibonacci(12),map,100,100,elements,21504397.0,ns,651
fibonacci(12),map,100,100,elements,22293912.0,ns,682
fibonacci(12),map,100,100,elements,23449019.0,ns,713
fibonacci(12),map,100,100,elements,24373251.0,ns,744
fibonacci(12),map,100,100,elements,25178100.0,ns,775
fibonacci(12),map,100,100,elements,26695584.0,ns,806
fibonacci(12),map,100,100,elements,27472319.0,ns,837
fibonacci(12),map,100,100,elements,28707676.0,ns,868
fibonacci(12),map,100,100,elements,29385729.0,ns,899
fibonacci(12),map,100,100,elements,30663300.0,ns,930
fibonacci(12),map,100,100,elements,32680607.0,ns,961
fibonacci(12),map,100,100,elements,32745337.0,ns,992
fibonacci(12),map,100,100,elements,33641909.0,ns,1023
fibonacci(12),map,100,100,elements,35009947.0,ns,1054
fibonacci(12),map,100,100,elements,35472916.0,ns,1085
fibonacci(12),map,100,100,elements,36768951.0,ns,1116
fibonacci(12),map,100,100,elements,37754844.0,ns,1147
fibonacci(12),map,100,100,elements,38590865.0,ns,1178
fibonacci(12),map,100,100,elements,39575060.0,ns,1209
fibonacci(12),map,100,100,elements,40779463.0,ns,1240
fibonacci(12),map,100,100,elements,42259320.0,ns,1271
fibonacci(12),map,100,100,elements,42871374.0,ns,1302
fibonacci(12),map,100,100,elements,43865433.0,ns,1333
fibonacci(12),map,100,100,elements,46569382.0,ns,1364
fibonacci(12),map,100,100,elements,45765679.0,ns,1395
fibonacci(12),map,100,100,elements,46959649.0,ns,1426
fibonacci(12),map,100,100,elements,47869132.0,ns,1457
fibonacci(12),map,100,100,elements,49549143.0,ns,1488
fibonacci(12),map,100,100,elements,49731067.0,ns,1519
fibonacci(12),map,100,100,elements,50717467.0,ns,1550
fibonacci(12),map,100,100,elements,51776413.0,ns,1581
fibonacci(12),map,100,100,elements,52878951.0,ns,1612
fibonacci(12),map,100,100,elements,53282509.0,ns,1643
fibonacci(12),map,100,100,elements,54852497.0,ns,1674
fibonacci(12),map,100,100,elements,55751585.0,ns,1705
fibonacci(12),map,100,100,elements,56642758.0,ns,1736
fibonacci(12),map,100,100,elements,58497500.0,ns,1767
fibonacci(12),map,100,100,elements,59890082.0,ns,1798
fibonacci(12),map,100,100,elements,60686884.0,ns,1829
fibonacci(12),map,100,100,elements,60436866.0,ns,1860
fibonacci(12),map,100,100,elements,62184432.0,ns,1891
fibonacci(12),map,100,100,elements,62984324.0,ns,1922
fibonacci(12),map,100,100,elements,63927864.0,ns,1953
fibonacci(12),map,100,100,elements,65404848.0,ns,1984
fibonacci(12),map,100,100,elements,72625526.0,ns,2015
fibonacci(12),map,100,100,elements,68065572.0,ns,2046
fibonacci(12),map,100,100,elements,69490457.0,ns,2077
fibonacci(12),map,100,100,elements,70742330.0,ns,2108
fibonacci(12),map,100,100,elements,71038212.0,ns,2139
fibonacci(12),map,100,100,elements,74182751.0,ns,2170
fibonacci(12),map,100,100,elements,72443426.0,ns,2201
fibonacci(12),map,100,100,elements,76338564.0,ns,2232
fibonacci(12),map,100,100,elements,86357056.0,ns,2263
fibonacci(12),map,100,100,elements,75507499.0,ns,2294
fibonacci(12),map,100,100,elements,76998666.0,ns,2325
fibonacci(12),map,100,100,elements,79111038.0,ns,2356
fibonacci(12),map,100,100,elements,81282271.0,ns,2387
fibonacci(12),map,100,100,elements,85297258.0,ns,2418
fibonacci(12),map,100,100,elements,83693941.0,ns,2449
fibonacci(12),map,100,100,elements,84122641.0,ns,2480
fibonacci(12),map,100,100,elements,82992379.0,ns,2511
fibonacci(12),map,100,100,elements,84854567.0,ns,2542
fibonacci(12),map,100,100,elements,84930569.0,ns,2573
fibonacci(12),map,100,100,elements,85655242.0,ns,2604
fibonacci(12),map,100,100,elements,86445656.0,ns,2635
fibonacci(12),map,100,100,elements,87421082.0,ns,2666
fibonacci(12),map,100,100,elements,88533444.0,ns,2697
fibonacci(12),map,100,100,elements,89579248.0,ns,2728
fibonacci(12),map,100,100,elements,90161561.0,ns,2759
fibonacci(12),map,100,100,elements,91477482.0,ns,2790
fibonacci(12),map,100,100,elements,92589175.0,ns,2821
fibonacci(12),map,100,100,elements,93453001.0,ns,2852
fibonacci(12),map,100,100,elements,94299554.0,ns,2883
fibonacci(12),map,100,100,elements,95481535.0,ns,2914
fibonacci(12),map,100,100,elements,96541870.0,ns,2945
fibonacci(12),map,100,100,elements,96978358.0,ns,2976
fibonacci(12),map,100,100,elements,98407228.0,ns,3007
fibonacci(12),map,100,100,elements,98713554.0,ns,3038
fibonacci(12),map,100,100,elements,101539116.0,ns,3069
fibonacci(12),map,100,100,elements,101707348.0,ns,3100
