group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(11),map,1000,1000,elements,1061780.0,ns,5
fibonacci(11),map,1000,1000,elements,2034337.0,ns,10
fibonacci(11),map,1000,1000,elements,3039823.0,ns,15
fibonacci(11),map,1000,1000,elements,4076049.0,ns,20
fibonacci(11),map,1000,1000,elements,4876058.0,ns,25
fibonacci(11),map,1000,1000,elements,5825253.0,ns,30
fibonacci(11),map,1000,1000,elements,6754441.0,ns,35
fibonacci(11),map,1000,1000,elements,7865033.0,ns,40
fibonacci(11),map,1000,1000,elements,9058329.0,ns,45
fibonacci(11),map,1000,1000,elements,10091877.0,ns,50
fibonacci(11),map,1000,1000,elements,10855397.0,ns,55
fibonacci(11),map,1000,1000,elements,12333636.0,ns,60
fibonacci(11),map,1000,1000,elements,13361323.0,ns,65
fibonacci(11),map,1000,1000,elements,14204896.0,ns,70
fibonacci(11),map,1000,1000,elements,15147350.0,ns,75
fibonacci(11),map,1000,1000,elements,15801711.0,ns,80
fibonacci(11),map,1000,1000,elements,17118280.0,ns,85
fibonacci(11),map,1000,1000,elements,18431386.0,ns,90
fibonacci(11),map,1000,1000,elements,19319109.0,ns,95
fibonacci(11),map,1000,1000,elements,20175928.0,ns,100
fibonacci(11),map,1000,1000,elements,20823356.0,ns,105
fibonacci(11),map,1000,1000,elements,22266415.0,ns,110
fibonacci(11),map,1000,1000,elements,23284442.0,ns,115
fibonacci(11),map,1000,1000,elements,24479875.0,ns,120
fibonacci(11),map,1000,1000,elements,24833785.0,ns,125
fibonacci(11),map,1000,1000,elements,25838748.0,ns,130
fibonacci(11),map,1000,1000,elements,27533467.0,ns,135
fibonacci(11),map,1000,1000,elements,28447959.0,ns,140
fibonacci(11),map,1000,1000,elements,28540213.0,ns,145
fibonacci(11),map,1000,1000,elements,30394299.0,ns,150
fibonacci(11),map,1000,1000,elements,31676002.0,ns,155
fibonacci(11),map,1000,1000,elements,32088696.0,ns,160
fibonacci(11),map,1000,1000,elements,33304480.0,ns,165
fibonacci(11),map,1000,1000,elements,34836297.0,ns,170
fibonacci(11),map,1000,1000,elements,34542926.0,ns,175
fibonacci(11),map,1000,1000,elements,36150917.0,ns,180
fibonacci(11),map,1000,1000,elements,38014144.0,ns,185
fibonacci(11),map,1000,1000,elements,37884347.0,ns,190
fibonacci(11),map,1000,1000,elements,39411345.0,ns,195
fibonacci(11),map,1000,1000,elements,39943160.0,ns,200
fibonacci(11),map,1000,1000,elements,40929467.0,ns,205
fibonacci(11),map,1000,1000,elements,42560832.0,ns,210
fibonacci(11),map,1000,1000,elements,42845983.0,ns,215
fibonacci(11),map,1000,1000,elements,44557475.0,ns,220
fibonacci(11),map,1000,1000,elements,44859702.0,ns,225
fibonacci(11),map,1000,1000,elements,46614889.0,ns,230
fibonacci(11),map,1000,1000,elements,47877128.0,ns,235
fibonacci(11),map,1000,1000,elements,48715950.0,ns,240
fibonacci(11),map,1000,1000,elements,49327073.0,ns,245
fibonacci(11),map,1000,1000,elements,50536402.0,ns,250
fibonacci(11),map,1000,1000,elements,51466125.0,ns,255
fibonacci(11),map,1000,1000,elements,51874920.0,ns,260
fibonacci(11),map,1000,1000,elements,53484709.0,ns,265
fibonacci(11),map,1000,1000,elements,54550109.0,ns,270
fibonacci(11),map,1000,1000,elements,55454919.0,ns,275
fibonacci(11),map,1000,1000,elements,57245882.0,ns,280
fibonacci(11),map,1000,1000,elements,56921979.0,ns,285
fibonacci(11),map,1000,1000,elements,59481208.0,ns,290
fibonacci(11),map,1000,1000,elements,59413718.0,ns,295
fibonacci(11),map,1000,1000,elements,60476194.0,ns,300
fibonacci(11),map,1000,1000,elements,61724310.0,ns,305
fibonacci(11),map,1000,1000,elements,62098115.0,ns,310
fibonacci(11),map,1000,1000,elements,64166498.0,ns,315
fibonacci(11),map,1000,1000,elements,64685103.0,ns,320
fibonacci(11),map,1000,1000,elements,65193161.0,ns,325
fibonacci(11),map,1000,1000,elements,66914621.0,ns,330
fibonacci(11),map,1000,1000,elements,67604598.0,ns,335
fibonacci(11),map,1000,1000,elements,68065585.0,ns,340
fibonacci(11),map,1000,1000,elements,69894846.0,ns,345
fibonacci(11),map,1000,1000,elements,70483088.0,ns,350
