group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(11),parallel_map-t4,100000,100000,elements,64136267.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,63724652.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64819477.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64529538.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,63196911.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,62015683.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64251345.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64021421.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64364797.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65452334.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65739564.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64848767.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,70990492.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,69003027.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,68992008.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,69066265.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66356952.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65449153.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,67243389.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66946751.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66763725.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,67271326.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66629671.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,67266195.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,67339788.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66924912.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66989350.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64533447.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,67101681.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,67552878.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64531687.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66331158.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,67084676.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64071614.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66116765.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64076955.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64203833.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66253307.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65657010.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66213780.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65849014.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66955494.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,63823160.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65505688.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65313614.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65785932.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65105747.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65769571.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64158481.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65304445.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,63059366.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65624594.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65829749.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65763934.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64797087.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66103236.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66219433.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,67408662.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65764629.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65893694.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65153151.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66618766.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66208952.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65417731.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66846294.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66212789.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,67023107.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64775352.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66052185.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66537098.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66006832.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64285905.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64562559.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66596162.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65976091.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64248073.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65523642.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65715602.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65667893.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64805342.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66404056.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66000005.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65191789.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65183764.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66351785.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66598508.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66084917.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64814221.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64885666.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66797577.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,64665364.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65974356.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66173722.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66410625.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65179494.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66734151.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,67520113.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,66098920.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,65523933.0,ns,4
fibonacci(11),parallel_map-t4,100000,100000,elements,67076774.0,ns,4
