group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(12),parallel_map-t2,10000,10000,elements,49427914.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49086005.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50091970.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49880335.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,48776102.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51136944.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50255466.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,48990959.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49228521.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50418788.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50543366.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51665159.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,52906154.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,52006278.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51712998.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50425758.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50177499.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50985822.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49673803.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50548179.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,52706486.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,52532622.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51578949.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50640896.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51085273.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,52225640.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,59970155.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,52498094.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51063723.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51082305.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,53031307.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,55613621.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,54724789.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,54981915.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,55397934.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,57103585.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,57729266.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,56583517.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,56022356.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,57306228.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,53679833.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51991751.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50721037.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49935179.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51973050.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50413694.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50711109.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50187403.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51254524.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,52711798.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51976213.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50962854.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50694982.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51155232.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,52009419.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,52538136.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51996477.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51967120.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,52402078.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51674112.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50882911.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50826778.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50075437.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50190914.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51433281.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50365723.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50379815.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49957570.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49876631.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49940216.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50738605.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51397252.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50903825.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49713328.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49846238.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49640372.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50974186.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49760506.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50632537.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50526707.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50786180.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49342233.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49317648.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50724412.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50356441.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50806817.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50444872.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49869501.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,49033396.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50051463.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50431871.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50903427.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50967012.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50574034.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50676625.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,51604890.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50534759.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50508169.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,53612153.0,ns,22
fibonacci(12),parallel_map-t2,10000,10000,elements,50839564.0,ns,22
