group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(12),map,1000,1000,elements,1366535.0,ns,4
fibonacci(12),map,1000,1000,elements,2662504.0,ns,8
fibonacci(12),map,1000,1000,elements,3987350.0,ns,12
fibonacci(12),map,1000,1000,elements,5364168.0,ns,16
fibonacci(12),map,1000,1000,elements,6676906.0,ns,20
fibonacci(12),map,1000,1000,elements,8507706.0,ns,24
fibonacci(12),map,1000,1000,elements,9770982.0,ns,28
fibonacci(12),map,1000,1000,elements,10756698.0,ns,32
fibonacci(12),map,1000,1000,elements,12287994.0,ns,36
fibonacci(12),map,1000,1000,elements,13556668.0,ns,40
fibonacci(12),map,1000,1000,elements,14896457.0,ns,44
fibonacci(12),map,1000,1000,elements,16395213.0,ns,48
fibonacci(12),map,1000,1000,elements,17637901.0,ns,52
fibonacci(12),map,1000,1000,elements,18971600.0,ns,56
fibonacci(12),map,1000,1000,elements,20342740.0,ns,60
fibonacci(12),map,1000,1000,elements,21321452.0,ns,64
fibonacci(12),map,1000,1000,elements,22286642.0,ns,68
fibonacci(12),map,1000,1000,elements,23786287.0,ns,72
fibonacci(12),map,1000,1000,elements,25117289.0,ns,76
fibonacci(12),map,1000,1000,elements,25818203.0,ns,80
fibonacci(12),map,1000,1000,elements,27104598.0,ns,84
fibonacci(12),map,1000,1000,elements,29138681.0,ns,88
fibonacci(12),map,1000,1000,elements,30377912.0,ns,92
fibonacci(12),map,1000,1000,elements,31243804.0,ns,96
fibonacci(12),map,1000,1000,elements,33594505.0,ns,100
fibonacci(12),map,1000,1000,elements,35196869.0,ns,104
fibonacci(12),map,1000,1000,elements,36171915.0,ns,108
fibonacci(12),map,1000,1000,elements,37341243.0,ns,112
fibonacci(12),map,1000,1000,elements,38493838.0,ns,116
fibonacci(12),map,1000,1000,elements,39654789.0,ns,120
fibonacci(12),map,1000,1000,elements,40554956.0,ns,124
fibonacci(12),map,1000,1000,elements,40890129.0,ns,128
fibonacci(12),map,1000,1000,elements,43182491.0,ns,132
fibonacci(12),map,1000,1000,elements,44193671.0,ns,136
fibonacci(12),map,1000,1000,elements,45833644.0,ns,140
fibonacci(12),map,1000,1000,elements,47492707.0,ns,144
fibonacci(12),map,1000,1000,elements,47809410.0,ns,148
fibonacci(12),map,1000,1000,elements,49642343.0,ns,152
fibonacci(12),map,1000,1000,elements,50786537.0,ns,156
fibonacci(12),map,1000,1000,elements,52642089.0,ns,160
fibonacci(12),map,1000,1000,elements,54038368.0,ns,164
fibonacci(12),map,1000,1000,elements,55857775.0,ns,168
fibonacci(12),map,1000,1000,elements,57600419.0,ns,172
fibonacci(12),map,1000,1000,elements,58558691.0,ns,176
fibonacci(12),map,1000,1000,elements,59342257.0,ns,180
fibonacci(12),map,1000,1000,elements,60000905.0,ns,184
fibonacci(12),map,1000,1000,elements,62217667.0,ns,188
fibonacci(12),map,1000,1000,elements,62953244.0,ns,192
fibonacci(12),map,1000,1000,elements,63569178.0,ns,196
fibonacci(12),map,1000,1000,elements,65973211.0,ns,200
fibonacci(12),map,1000,1000,elements,66070144.0,ns,204
fibonacci(12),map,1000,1000,elements,67630186.0,ns,208
fibonacci(12),map,1000,1000,elements,69911911.0,ns,212
fibonacci(12),map,1000,1000,elements,71979573.0,ns,216
fibonacci(12),map,1000,1000,elements,73445759.0,ns,220
fibonacci(12),map,1000,1000,elements,73480275.0,ns,224
fibonacci(12),map,1000,1000,elements,74190136.0,ns,228
fibonacci(12),map,1000,1000,elements,75167265.0,ns,232
fibonacci(12),map,1000,1000,elements,76585469.0,ns,236
fibonacci(12),map,1000,1000,elements,78174120.0,ns,240
fibonacci(12),map,1000,1000,elements,79620676.0,ns,244
fibonacci(12),map,1000,1000,elements,80617798.0,ns,248
fibonacci(12),map,1000,1000,elements,82849889.0,ns,252
