group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(10),parallel_map-t1,100000,100000,elements,66027785.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66913844.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65806896.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65382324.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,63336868.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65388130.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,63880980.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65651512.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,63244112.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66587304.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65548998.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65382303.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,64816410.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,64903023.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66648814.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67416849.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65388300.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67176857.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67036193.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66395513.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65437911.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66846770.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68712432.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66740156.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65278883.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66891305.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66177768.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66953088.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66934671.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66849934.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66990666.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67429261.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65660466.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65207548.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,70006157.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66663354.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67574811.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,69250765.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67365970.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66892215.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68176605.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66765677.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67110139.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67674609.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65787319.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65392577.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65627676.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65262073.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68868812.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66771196.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66984080.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66221955.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66773095.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67075665.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66928683.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68873229.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67838172.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68293303.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67456941.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66714173.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,69019819.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68026198.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67722962.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,71268381.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67632668.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66670031.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67308433.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66133358.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,65771567.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67885688.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67492698.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67242073.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67494147.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68459250.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66345755.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67250225.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68444150.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66891736.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66873799.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67737260.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68511932.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67122072.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66499615.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66286406.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66563967.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67960833.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68903254.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68211894.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68736052.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68703321.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67808345.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68142585.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68086225.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,69840844.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66762268.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68093549.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67521212.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,68338230.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,66836812.0,ns,3
fibonacci(10),parallel_map-t1,100000,100000,elements,67373576.0,ns,3
