group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(11),parallel_map-t1,1000,1000,elements,1010450.0,ns,3
fibonacci(11),parallel_map-t1,1000,1000,elements,1959406.0,ns,6
fibonacci(11),parallel_map-t1,1000,1000,elements,3043102.0,ns,9
fibonacci(11),parallel_map-t1,1000,1000,elements,4059906.0,ns,12
fibonacci(11),parallel_map-t1,1000,1000,elements,5129038.0,ns,15
fibonacci(11),parallel_map-t1,1000,1000,elements,6271817.0,ns,18
fibonacci(11),parallel_map-t1,1000,1000,elements,7379070.0,ns,21
fibonacci(11),parallel_map-t1,1000,1000,elements,8135604.0,ns,24
fibonacci(11),parallel_map-t1,1000,1000,elements,9145747.0,ns,27
fibonacci(11),parallel_map-t1,1000,1000,elements,10107103.0,ns,30
fibonacci(11),parallel_map-t1,1000,1000,elements,11342948.0,ns,33
fibonacci(11),parallel_map-t1,1000,1000,elements,12248366.0,ns,36
fibonacci(11),parallel_map-t1,1000,1000,elements,13016385.0,ns,39
fibonacci(11),parallel_map-t1,1000,1000,elements,14624175.0,ns,42
fibonacci(11),parallel_map-t1,1000,1000,elements,15240620.0,ns,45
fibonacci(11),parallel_map-t1,1000,1000,elements,16419911.0,ns,48
fibonacci(11),parallel_map-t1,1000,1000,elements,17576238.0,ns,51
fibonacci(11),parallel_map-t1,1000,1000,elements,18117560.0,ns,54
fibonacci(11),parallel_map-t1,1000,1000,elements,19593025.0,ns,57
fibonacci(11),parallel_map-t1,1000,1000,elements,20128353.0,ns,60
fibonacci(11),parallel_map-t1,1000,1000,elements,21938105.0,ns,63
fibonacci(11),parallel_map-t1,1000,1000,elements,22831423.0,ns,66
fibonacci(11),parallel_map-t1,1000,1000,elements,23859130.0,ns,69
fibonacci(11),parallel_map-t1,1000,1000,elements,25013551.0,ns,72
fibonacci(11),parallel_map-t1,1000,1000,elements,25474437.0,ns,75
fibonacci(11),parallel_map-t1,1000,1000,elements,26646113.0,ns,78
fibonacci(11),parallel_map-t1,1000,1000,elements,27583215.0,ns,81
fibonacci(11),parallel_map-t1,1000,1000,elements,28721398.0,ns,84
fibonacci(11),parallel_map-t1,1000,1000,elements,29898608.0,ns,87
fibonacci(11),parallel_map-t1,1000,1000,elements,30995747.0,ns,90
fibonacci(11),parallel_map-t1,1000,1000,elements,31845528.0,ns,93
fibonacci(11),parallel_map-t1,1000,1000,elements,32609299.0,ns,96
fibonacci(11),parallel_map-t1,1000,1000,elements,33730278.0,ns,99
fibonacci(11),parallel_map-t1,1000,1000,elements,34452306.0,ns,102
fibonacci(11),parallel_map-t1,1000,1000,elements,36402508.0,ns,105
fibonacci(11),parallel_map-t1,1000,1000,elements,36897470.0,ns,108
fibonacci(11),parallel_map-t1,1000,1000,elements,37642396.0,ns,111
fibonacci(11),parallel_map-t1,1000,1000,elements,38454694.0,ns,114
fibonacci(11),parallel_map-t1,1000,1000,elements,39530197.0,ns,117
fibonacci(11),parallel_map-t1,1000,1000,elements,40711296.0,ns,120
