group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(11),parallel_map-t2,1000,1000,elements,1136626.0,ns,6
fibonacci(11),parallel_map-t2,1000,1000,elements,2264852.0,ns,12
fibonacci(11),parallel_map-t2,1000,1000,elements,3459287.0,ns,18
fibonacci(11),parallel_map-t2,1000,1000,elements,4843015.0,ns,24
fibonacci(11),parallel_map-t2,1000,1000,elements,5841141.0,ns,30
fibonacci(11),parallel_map-t2,1000,1000,elements,6791760.0,ns,36
fibonacci(11),parallel_map-t2,1000,1000,elements,8015540.0,ns,42
fibonacci(11),parallel_map-t2,1000,1000,elements,9294774.0,ns,48
fibonacci(11),parallel_map-t2,1000,1000,elements,10946299.0,ns,54
fibonacci(11),parallel_map-t2,1000,1000,elements,12173145.0,ns,60
fibonacci(11),parallel_map-t2,1000,1000,elements,12284448.0,ns,66
fibonacci(11),parallel_map-t2,1000,1000,elements,14150023.0,ns,72
fibonacci(11),parallel_map-t2,1000,1000,elements,15252070.0,ns,78
fibonacci(11),parallel_map-t2,1000,1000,elements,15995991.0,ns,84
fibonacci(11),parallel_map-t2,1000,1000,elements,17475027.0,ns,90
fibonacci(11),parallel_map-t2,1000,1000,elements,18772721.0,ns,96
fibonacci(11),parallel_map-t2,1000,1000,elements,20522963.0,ns,102
fibonacci(11),parallel_map-t2,1000,1000,elements,21413975.0,ns,108
fibonacci(11),parallel_map-t2,1000,1000,elements,23690173.0,ns,114
fibonacci(11),parallel_map-t2,1000,1000,elements,23761574.0,ns,120
fibonacci(11),parallel_map-t2,1000,1000,elements,25303706.0,ns,126
fibonacci(11),parallel_map-t2,1000,1000,elements,25828680.0,ns,132
fibonacci(11),parallel_map-t2,1000,1000,elements,26880942.0,ns,138
fibonacci(11),parallel_map-t2,1000,1000,elements,28360127.0,ns,144
fibonacci(11),parallel_map-t2,1000,1000,elements,29833266.0,ns,150
fibonacci(11),parallel_map-t2,1000,1000,elements,30857277.0,ns,156
fibonacci(11),parallel_map-t2,1000,1000,elements,32340775.0,ns,162
fibonacci(11),parallel_map-t2,1000,1000,elements,32310195.0,ns,168
fibonacci(11),parallel_map-t2,1000,1000,elements,33852201.0,ns,174
fibonacci(11),parallel_map-t2,1000,1000,elements,36099367.0,ns,180
fibonacci(11),parallel_map-t2,1000,1000,elements,36676666.0,ns,186
fibonacci(11),parallel_map-t2,1000,1000,elements,37417754.0,ns,192
fibonacci(11),parallel_map-t2,1000,1000,elements,39326666.0,ns,198
fibonacci(11),parallel_map-t2,1000,1000,elements,40259709.0,ns,204
fibonacci(11),parallel_map-t2,1000,1000,elements,41298472.0,ns,210
fibonacci(11),parallel_map-t2,1000,1000,elements,42953864.0,ns,216
fibonacci(11),parallel_map-t2,1000,1000,elements,43173011.0,ns,222
fibonacci(11),parallel_map-t2,1000,1000,elements,45978427.0,ns,228
fibonacci(11),parallel_map-t2,1000,1000,elements,46939475.0,ns,234
fibonacci(11),parallel_map-t2,1000,1000,elements,47710899.0,ns,240
fibonacci(11),parallel_map-t2,1000,1000,elements,47996884.0,ns,246
fibonacci(11),parallel_map-t2,1000,1000,elements,49948614.0,ns,252
fibonacci(11),parallel_map-t2,1000,1000,elements,51177592.0,ns,258
fibonacci(11),parallel_map-t2,1000,1000,elements,53031096.0,ns,264
fibonacci(11),parallel_map-t2,1000,1000,elements,52705142.0,ns,270
fibonacci(11),parallel_map-t2,1000,1000,elements,54605247.0,ns,276
fibonacci(11),parallel_map-t2,1000,1000,elements,55350852.0,ns,282
fibonacci(11),parallel_map-t2,1000,1000,elements,56546876.0,ns,288
fibonacci(11),parallel_map-t2,1000,1000,elements,58059686.0,ns,294
fibonacci(11),parallel_map-t2,1000,1000,elements,58968933.0,ns,300
fibonacci(11),parallel_map-t2,1000,1000,elements,58869251.0,ns,306
fibonacci(11),parallel_map-t2,1000,1000,elements,60988974.0,ns,312
fibonacci(11),parallel_map-t2,1000,1000,elements,61110551.0,ns,318
fibonacci(11),parallel_map-t2,1000,1000,elements,63308087.0,ns,324
fibonacci(11),parallel_map-t2,1000,1000,elements,64459880.0,ns,330
fibonacci(11),parallel_map-t2,1000,1000,elements,65106640.0,ns,336
fibonacci(11),parallel_map-t2,1000,1000,elements,66415221.0,ns,342
fibonacci(11),parallel_map-t2,1000,1000,elements,67623805.0,ns,348
fibonacci(11),parallel_map-t2,1000,1000,elements,68005836.0,ns,354
fibonacci(11),parallel_map-t2,1000,1000,elements,69037772.0,ns,360
fibonacci(11),parallel_map-t2,1000,1000,elements,70172182.0,ns,366
fibonacci(11),parallel_map-t2,1000,1000,elements,71815639.0,ns,372
fibonacci(11),parallel_map-t2,1000,1000,elements,74168986.0,ns,378
fibonacci(11),parallel_map-t2,1000,1000,elements,73277788.0,ns,384
fibonacci(11),parallel_map-t2,1000,1000,elements,75583439.0,ns,390
fibonacci(11),parallel_map-t2,1000,1000,elements,76609094.0,ns,396
fibonacci(11),parallel_map-t2,1000,1000,elements,77914496.0,ns,402
fibonacci(11),parallel_map-t2,1000,1000,elements,78832107.0,ns,408
fibonacci(11),parallel_map-t2,1000,1000,elements,81259690.0,ns,414
fibonacci(11),parallel_map-t2,1000,1000,elements,82875874.0,ns,420
fibonacci(11),parallel_map-t2,1000,1000,elements,84551469.0,ns,426
fibonacci(11),parallel_map-t2,1000,1000,elements,84065517.0,ns,432
fibonacci(11),parallel_map-t2,1000,1000,elements,85689592.0,ns,438
fibonacci(11),parallel_map-t2,1000,1000,elements,85666094.0,ns,444
fibonacci(11),parallel_map-t2,1000,1000,elements,87567169.0,ns,450
fibonacci(11),parallel_map-t2,1000,1000,elements,90411017.0,ns,456
fibonacci(11),parallel_map-t2,1000,1000,elements,89703465.0,ns,462
fibonacci(11),parallel_map-t2,1000,1000,elements,91726452.0,ns,468
fibonacci(11),parallel_map-t2,1000,1000,elements,92409056.0,ns,474
fibonacci(11),parallel_map-t2,1000,1000,elements,94991519.0,ns,480
fibonacci(11),parallel_map-t2,1000,1000,elements,94191632.0,ns,486
fibonacci(11),parallel_map-t2,1000,1000,elements,94741416.0,ns,492
fibonacci(11),parallel_map-t2,1000,1000,elements,97423981.0,ns,498
fibonacci(11),parallel_map-t2,1000,1000,elements,96819025.0,ns,504
fibonacci(11),parallel_map-t2,1000,1000,elements,98917668.0,ns,510
fibonacci(11),parallel_map-t2,1000,1000,elements,99614385.0,ns,516
fibonacci(11),parallel_map-t2,1000,1000,elements,101818951.0,ns,522
fibonacci(11),parallel_map-t2,1000,1000,elements,100340821.0,ns,528
fibonacci(11),parallel_map-t2,1000,1000,elements,104592860.0,ns,534
fibonacci(11),parallel_map-t2,1000,1000,elements,106072680.0,ns,540
fibonacci(11),parallel_map-t2,1000,1000,elements,104508260.0,ns,546
fibonacci(11),parallel_map-t2,1000,1000,elements,106509420.0,ns,552
fibonacci(11),parallel_map-t2,1000,1000,elements,108582378.0,ns,558
fibonacci(11),parallel_map-t2,1000,1000,elements,107755227.0,ns,564
fibonacci(11),parallel_map-t2,1000,1000,elements,109032400.0,ns,570
fibonacci(11),parallel_map-t2,1000,1000,elements,110752666.0,ns,576
fibonacci(11),parallel_map-t2,1000,1000,elements,112166599.0,ns,582
fibonacci(11),parallel_map-t2,1000,1000,elements,112313869.0,ns,588
fibonacci(11),parallel_map-t2,1000,1000,elements,114538440.0,ns,594
fibonacci(11),parallel_map-t2,1000,1000,elements,116690272.0,ns,600
