group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(10),parallel_map-t1,1,1,elements,1021807.0,ns,66
fibonacci(10),parallel_map-t1,1,1,elements,1885970.0,ns,132
fibonacci(10),parallel_map-t1,1,1,elements,2741712.0,ns,198
fibonacci(10),parallel_map-t1,1,1,elements,3641875.0,ns,264
fibonacci(10),parallel_map-t1,1,1,elements,4827398.0,ns,330
fibonacci(10),parallel_map-t1,1,1,elements,5863540.0,ns,396
fibonacci(10),parallel_map-t1,1,1,elements,6680210.0,ns,462
fibonacci(10),parallel_map-t1,1,1,elements,7733511.0,ns,528
fibonacci(10),parallel_map-t1,1,1,elements,8553652.0,ns,594
fibonacci(10),parallel_map-t1,1,1,elements,9779784.0,ns,660
fibonacci(10),parallel_map-t1,1,1,elements,10819886.0,ns,726
fibonacci(10),parallel_map-t1,1,1,elements,11258431.0,ns,792
fibonacci(10),parallel_map-t1,1,1,elements,13307170.0,ns,858
fibonacci(10),parallel_map-t1,1,1,elements,13475692.0,ns,924
fibonacci(10),parallel_map-t1,1,1,elements,13930817.0,ns,990
fibonacci(10),parallel_map-t1,1,1,elements,13920960.0,ns,1056
fibonacci(10),parallel_map-t1,1,1,elements,15707540.0,ns,1122
fibonacci(10),parallel_map-t1,1,1,elements,17653484.0,ns,1188
fibonacci(10),parallel_map-t1,1,1,elements,18701401.0,ns,1254
fibonacci(10),parallel_map-t1,1,1,elements,18166090.0,ns,1320
fibonacci(10),parallel_map-t1,1,1,elements,20613062.0,ns,1386
fibonacci(10),parallel_map-t1,1,1,elements,20799439.0,ns,1452
fibonacci(10),parallel_map-t1,1,1,elements,22117663.0,ns,1518
fibonacci(10),parallel_map-t1,1,1,elements,24111051.0,ns,1584
fibonacci(10),parallel_map-t1,1,1,elements,24700955.0,ns,1650
fibonacci(10),parallel_map-t1,1,1,elements,25421522.0,ns,1716
fibonacci(10),parallel_map-t1,1,1,elements,25652969.0,ns,1782
fibonacci(10),parallel_map-t1,1,1,elements,28096891.0,ns,1848
fibonacci(10),parallel_map-t1,1,1,elements,28367458.0,ns,1914
fibonacci(10),parallel_map-t1,1,1,elements,29569326.0,ns,1980
fibonacci(10),parallel_map-t1,1,1,elements,29728936.0,ns,2046
fibonacci(10),parallel_map-t1,1,1,elements,30075693.0,ns,2112
fibonacci(10),parallel_map-t1,1,1,elements,32421107.0,ns,2178
fibonacci(10),parallel_map-t1,1,1,elements,33870818.0,ns,2244
fibonacci(10),parallel_map-t1,1,1,elements,31756774.0,ns,2310
fibonacci(10),parallel_map-t1,1,1,elements,34395215.0,ns,2376
fibonacci(10),parallel_map-t1,1,1,elements,36211601.0,ns,2442
fibonacci(10),parallel_map-t1,1,1,elements,37761681.0,ns,2508
fibonacci(10),parallel_map-t1,1,1,elements,38969441.0,ns,2574
fibonacci(10),parallel_map-t1,1,1,elements,38354601.0,ns,2640
fibonacci(10),parallel_map-t1,1,1,elements,41381549.0,ns,2706
fibonacci(10),parallel_map-t1,1,1,elements,41557079.0,ns,2772
fibonacci(10),parallel_map-t1,1,1,elements,41560000.0,ns,2838
fibonacci(10),parallel_map-t1,1,1,elements,43318599.0,ns,2904
fibonacci(10),parallel_map-t1,1,1,elements,43026988.0,ns,2970
fibonacci(10),parallel_map-t1,1,1,elements,44495546.0,ns,3036
fibonacci(10),parallel_map-t1,1,1,elements,43860379.0,ns,3102
fibonacci(10),parallel_map-t1,1,1,elements,47302552.0,ns,3168
fibonacci(10),parallel_map-t1,1,1,elements,47914343.0,ns,3234
fibonacci(10),parallel_map-t1,1,1,elements,47485121.0,ns,3300
fibonacci(10),parallel_map-t1,1,1,elements,49932193.0,ns,3366
fibonacci(10),parallel_map-t1,1,1,elements,51920781.0,ns,3432
fibonacci(10),parallel_map-t1,1,1,elements,51091198.0,ns,3498
fibonacci(10),parallel_map-t1,1,1,elements,53385409.0,ns,3564
fibonacci(10),parallel_map-t1,1,1,elements,53090175.0,ns,3630
fibonacci(10),parallel_map-t1,1,1,elements,53077036.0,ns,3696
fibonacci(10),parallel_map-t1,1,1,elements,55932093.0,ns,3762
fibonacci(10),parallel_map-t1,1,1,elements,58176474.0,ns,3828
fibonacci(10),parallel_map-t1,1,1,elements,57078417.0,ns,3894
fibonacci(10),parallel_map-t1,1,1,elements,58711759.0,ns,3960
fibonacci(10),parallel_map-t1,1,1,elements,58759395.0,ns,4026
fibonacci(10),parallel_map-t1,1,1,elements,60680985.0,ns,4092
fibonacci(10),parallel_map-t1,1,1,elements,61141227.0,ns,4158
fibonacci(10),parallel_map-t1,1,1,elements,63092829.0,ns,4224
fibonacci(10),parallel_map-t1,1,1,elements,62960636.0,ns,4290
fibonacci(10),parallel_map-t1,1,1,elements,63822287.0,ns,4356
fibonacci(10),parallel_map-t1,1,1,elements,64327882.0,ns,4422
fibonacci(10),parallel_map-t1,1,1,elements,64889269.0,ns,4488
fibonacci(10),parallel_map-t1,1,1,elements,68071450.0,ns,4554
fibonacci(10),parallel_map-t1,1,1,elements,68858438.0,ns,4620
fibonacci(10),parallel_map-t1,1,1,elements,67422940.0,ns,4686
fibonacci(10),parallel_map-t1,1,1,elements,71107253.0,ns,4752
fibonacci(10),parallel_map-t1,1,1,elements,70010917.0,ns,4818
fibonacci(10),parallel_map-t1,1,1,elements,71655058.0,ns,4884
fibonacci(10),parallel_map-t1,1,1,elements,72145753.0,ns,4950
fibonacci(10),parallel_map-t1,1,1,elements,73173945.0,ns,5016
fibonacci(10),parallel_map-t1,1,1,elements,73965775.0,ns,5082
fibonacci(10),parallel_map-t1,1,1,elements,76407621.0,ns,5148
fibonacci(10),parallel_map-t1,1,1,elements,76827419.0,ns,5214
fibonacci(10),parallel_map-t1,1,1,elements,79547997.0,ns,5280
fibonacci(10),parallel_map-t1,1,1,elements,77284229.0,ns,5346
fibonacci(10),parallel_map-t1,1,1,elements,78123243.0,ns,5412
fibonacci(10),parallel_map-t1,1,1,elements,78678533.0,ns,5478
fibonacci(10),parallel_map-t1,1,1,elements,80478278.0,ns,5544
fibonacci(10),parallel_map-t1,1,1,elements,79715643.0,ns,5610
fibonacci(10),parallel_map-t1,1,1,elements,81432165.0,ns,5676
fibonacci(10),parallel_map-t1,1,1,elements,83089618.0,ns,5742
fibonacci(10),parallel_map-t1,1,1,elements,82102690.0,ns,5808
fibonacci(10),parallel_map-t1,1,1,elements,85045967.0,ns,5874
fibonacci(10),parallel_map-t1,1,1,elements,90569364.0,ns,5940
fibonacci(10),parallel_map-t1,1,1,elements,93952807.0,ns,6006
fibonacci(10),parallel_map-t1,1,1,elements,87518994.0,ns,6072
fibonacci(10),parallel_map-t1,1,1,elements,87171722.0,ns,6138
fibonacci(10),parallel_map-t1,1,1,elements,88722008.0,ns,6204
fibonacci(10),parallel_map-t1,1,1,elements,90891876.0,ns,6270
fibonacci(10),parallel_map-t1,1,1,elements,90606978.0,ns,6336
