group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(11),parallel_map-t1,100,100,elements,992737.0,ns,22
fibonacci(11),parallel_map-t1,100,100,elements,2380205.0,ns,44
fibonacci(11),parallel_map-t1,100,100,elements,3022762.0,ns,66
fibonacci(11),parallel_map-t1,100,100,elements,4376813.0,ns,88
fibonacci(11),parallel_map-t1,100,100,elements,5198226.0,ns,110
fibonacci(11),parallel_map-t1,100,100,elements,6316938.0,ns,132
fibonacci(11),parallel_map-t1,100,100,elements,7119521.0,ns,154
fibonacci(11),parallel_map-t1,100,100,elements,8152872.0,ns,176
fibonacci(11),parallel_map-t1,100,100,elements,8858449.0,ns,198
fibonacci(11),parallel_map-t1,100,100,elements,10256451.0,ns,220
fibonacci(11),parallel_map-t1,100,100,elements,10964273.0,ns,242
fibonacci(11),parallel_map-t1,100,100,elements,12723832.0,ns,264
fibonacci(11),parallel_map-t1,100,100,elements,13147868.0,ns,286
fibonacci(11),parallel_map-t1,100,100,elements,13768107.0,ns,308
fibonacci(11),parallel_map-t1,100,100,elements,14826377.0,ns,330
fibonacci(11),parallel_map-t1,100,100,elements,16008140.0,ns,352
fibonacci(11),parallel_map-t1,100,100,elements,16155669.0,ns,374
fibonacci(11),parallel_map-t1,100,100,elements,17892000.0,ns,396
fibonacci(11),parallel_map-t1,100,100,elements,18909525.0,ns,418
fibonacci(11),parallel_map-t1,100,100,elements,20308605.0,ns,440
fibonacci(11),parallel_map-t1,100,100,elements,22234107.0,ns,462
fibonacci(11),parallel_map-t1,100,100,elements,22657049.0,ns,484
fibonacci(11),parallel_map-t1,100,100,elements,23699419.0,ns,506
fibonacci(11),parallel_map-t1,100,100,elements,25526834.0,ns,528
fibonacci(11),parallel_map-t1,100,100,elements,25223779.0,ns,550
fibonacci(11),parallel_map-t1,100,100,elements,26418763.0,ns,572
fibonacci(11),parallel_map-t1,100,100,elements,26974236.0,ns,594
fibonacci(11),parallel_map-t1,100,100,elements,29125476.0,ns,616
fibonacci(11),parallel_map-t1,100,100,elements,29635824.0,ns,638
fibonacci(11),parallel_map-t1,100,100,elements,30523521.0,ns,660
fibonacci(11),parallel_map-t1,100,100,elements,32304692.0,ns,682
fibonacci(11),parallel_map-t1,100,100,elements,33244043.0,ns,704
fibonacci(11),parallel_map-t1,100,100,elements,34510456.0,ns,726
fibonacci(11),parallel_map-t1,100,100,elements,35924116.0,ns,748
fibonacci(11),parallel_map-t1,100,100,elements,35382843.0,ns,770
fibonacci(11),parallel_map-t1,100,100,elements,37858653.0,ns,792
fibonacci(11),parallel_map-t1,100,100,elements,38666889.0,ns,814
