group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(10),parallel_map-t1,100,100,elements,958326.0,ns,26
fibonacci(10),parallel_map-t1,100,100,elements,1997211.0,ns,52
fibonacci(10),parallel_map-t1,100,100,elements,3030042.0,ns,78
fibonacci(10),parallel_map-t1,100,100,elements,3722986.0,ns,104
fibonacci(10),parallel_map-t1,100,100,elements,5529511.0,ns,130
fibonacci(10),parallel_map-t1,100,100,elements,6144970.0,ns,156
fibonacci(10),parallel_map-t1,100,100,elements,7067527.0,ns,182
fibonacci(10),parallel_map-t1,100,100,elements,8921988.0,ns,208
fibonacci(10),parallel_map-t1,100,100,elements,9116854.0,ns,234
fibonacci(10),parallel_map-t1,100,100,elements,10391382.0,ns,260
fibonacci(10),parallel_map-t1,100,100,elements,12306920.0,ns,286
fibonacci(10),parallel_map-t1,100,100,elements,12467450.0,ns,312
fibonacci(10),parallel_map-t1,100,100,elements,17404997.0,ns,338
fibonacci(10),parallel_map-t1,100,100,elements,20577474.0,ns,364
fibonacci(10),parallel_map-t1,100,100,elements,15472922.0,ns,390
fibonacci(10),parallel_map-t1,100,100,elements,17581806.0,ns,416
fibonacci(10),parallel_map-t1,100,100,elements,18167108.0,ns,442
fibonacci(10),parallel_map-t1,100,100,elements,19588094.0,ns,468
fibonacci(10),parallel_map-t1,100,100,elements,19153735.0,ns,494
fibonacci(10),parallel_map-t1,100,100,elements,21249103.0,ns,520
fibonacci(10),parallel_map-t1,100,100,elements,20887494.0,ns,546
fibonacci(10),parallel_map-t1,100,100,elements,21510263.0,ns,572
fibonacci(10),parallel_map-t1,100,100,elements,22912195.0,ns,598
fibonacci(10),parallel_map-t1,100,100,elements,26740314.0,ns,624
fibonacci(10),parallel_map-t1,100,100,elements,23958061.0,ns,650
fibonacci(10),parallel_map-t1,100,100,elements,25695357.0,ns,676
fibonacci(10),parallel_map-t1,100,100,elements,26777451.0,ns,702
fibonacci(10),parallel_map-t1,100,100,elements,28039726.0,ns,728
fibonacci(10),parallel_map-t1,100,100,elements,27144673.0,ns,754
fibonacci(10),parallel_map-t1,100,100,elements,29447755.0,ns,780
fibonacci(10),parallel_map-t1,100,100,elements,31673432.0,ns,806
fibonacci(10),parallel_map-t1,100,100,elements,32462443.0,ns,832
fibonacci(10),parallel_map-t1,100,100,elements,32838701.0,ns,858
fibonacci(10),parallel_map-t1,100,100,elements,33604255.0,ns,884
