group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
fibonacci(12),map,100000,100000,elements,67172954.0,ns,2
fibonacci(12),map,100000,100000,elements,66981145.0,ns,2
fibonacci(12),map,100000,100000,elements,69120969.0,ns,2
fibonacci(12),map,100000,100000,elements,67791182.0,ns,2
fibonacci(12),map,100000,100000,elements,66950493.0,ns,2
fibonacci(12),map,100000,100000,elements,67060837.0,ns,2
fibonacci(12),map,100000,100000,elements,74203420.0,ns,2
fibonacci(12),map,100000,100000,elements,72114135.0,ns,2
fibonacci(12),map,100000,100000,elements,67141255.0,ns,2
fibonacci(12),map,100000,100000,elements,67175265.0,ns,2
fibonacci(12),map,100000,100000,elements,67486665.0,ns,2
fibonacci(12),map,100000,100000,elements,66997778.0,ns,2
fibonacci(12),map,100000,100000,elements,68881150.0,ns,2
fibonacci(12),map,100000,100000,elements,66143299.0,ns,2
fibonacci(12),map,100000,100000,elements,66556062.0,ns,2
fibonacci(12),map,100000,100000,elements,66051721.0,ns,2
fibonacci(12),map,100000,100000,elements,66179090.0,ns,2
fibonacci(12),map,100000,100000,elements,66015545.0,ns,2
fibonacci(12),map,100000,100000,elements,66379044.0,ns,2
fibonacci(12),map,100000,100000,elements,67342664.0,ns,2
fibonacci(12),map,100000,100000,elements,68507012.0,ns,2
fibonacci(12),map,100000,100000,elements,66506122.0,ns,2
fibonacci(12),map,100000,100000,elements,67709690.0,ns,2
fibonacci(12),map,100000,100000,elements,66324030.0,ns,2
fibonacci(12),map,100000,100000,elements,77509757.0,ns,2
fibonacci(12),map,100000,100000,elements,71483528.0,ns,2
fibonacci(12),map,100000,100000,elements,69910526.0,ns,2
fibonacci(12),map,100000,100000,elements,66673960.0,ns,2
fibonacci(12),map,100000,100000,elements,70986005.0,ns,2
fibonacci(12),map,100000,100000,elements,67921624.0,ns,2
fibonacci(12),map,100000,100000,elements,73747855.0,ns,2
fibonacci(12),map,100000,100000,elements,68995706.0,ns,2
fibonacci(12),map,100000,100000,elements,67365525.0,ns,2
fibonacci(12),map,100000,100000,elements,67222975.0,ns,2
fibonacci(12),map,100000,100000,elements,67217665.0,ns,2
fibonacci(12),map,100000,100000,elements,66589578.0,ns,2
fibonacci(12),map,100000,100000,elements,66597570.0,ns,2
fibonacci(12),map,100000,100000,elements,67080261.0,ns,2
fibonacci(12),map,100000,100000,elements,66499038.0,ns,2
fibonacci(12),map,100000,100000,elements,67345198.0,ns,2
fibonacci(12),map,100000,100000,elements,67390156.0,ns,2
fibonacci(12),map,100000,100000,elements,66681013.0,ns,2
fibonacci(12),map,100000,100000,elements,71307602.0,ns,2
fibonacci(12),map,100000,100000,elements,67698141.0,ns,2
fibonacci(12),map,100000,100000,elements,67276839.0,ns,2
fibonacci(12),map,100000,100000,elements,67149199.0,ns,2
fibonacci(12),map,100000,100000,elements,67238591.0,ns,2
fibonacci(12),map,100000,100000,elements,68203502.0,ns,2
fibonacci(12),map,100000,100000,elements,67376027.0,ns,2
fibonacci(12),map,100000,100000,elements,67658308.0,ns,2
fibonacci(12),map,100000,100000,elements,66555453.0,ns,2
fibonacci(12),map,100000,100000,elements,65818938.0,ns,2
fibonacci(12),map,100000,100000,elements,66002612.0,ns,2
fibonacci(12),map,100000,100000,elements,66088320.0,ns,2
fibonacci(12),map,100000,100000,elements,65836438.0,ns,2
fibonacci(12),map,100000,100000,elements,65901152.0,ns,2
fibonacci(12),map,100000,100000,elements,65965747.0,ns,2
fibonacci(12),map,100000,100000,elements,66277376.0,ns,2
fibonacci(12),map,100000,100000,elements,69942754.0,ns,2
fibonacci(12),map,100000,100000,elements,75266610.0,ns,2
fibonacci(12),map,100000,100000,elements,74695337.0,ns,2
fibonacci(12),map,100000,100000,elements,71304327.0,ns,2
fibonacci(12),map,100000,100000,elements,67465489.0,ns,2
fibonacci(12),map,100000,100000,elements,70379139.0,ns,2
fibonacci(12),map,100000,100000,elements,76361359.0,ns,2
fibonacci(12),map,100000,100000,elements,74272647.0,ns,2
fibonacci(12),map,100000,100000,elements,70943884.0,ns,2
fibonacci(12),map,100000,100000,elements,68632677.0,ns,2
fibonacci(12),map,100000,100000,elements,68037731.0,ns,2
fibonacci(12),map,100000,100000,elements,67721776.0,ns,2
fibonacci(12),map,100000,100000,elements,66588767.0,ns,2
fibonacci(12),map,100000,100000,elements,66299457.0,ns,2
fibonacci(12),map,100000,100000,elements,69858432.0,ns,2
fibonacci(12),map,100000,100000,elements,65424501.0,ns,2
fibonacci(12),map,100000,100000,elements,65740288.0,ns,2
fibonacci(12),map,100000,100000,elements,66094510.0,ns,2
